Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 58 | Value 2 of Node 1 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 59 | Value 3 of Node 1 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 60 | Value 4 of Node 1 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 61 | Value 5 of Node 1 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 62 | Value 6 of Node 1 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 63 | Value 0 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 64 | Value 1 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 65 | Value 2 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 66 | Value 3 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 67 | Value 4 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 68 | Value 5 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 69 | Value 6 of Node 2 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 454 | Value 0 of Node 3 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 455 | Value 1 of Node 3 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 456 | Value 2 of Node 3 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 457 | Value 3 of Node 3 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 458 | Value 4 of Node 3 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 459 | Value 5 of Node 3 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 275 | Value 0 of Node 4 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 276 | Value 1 of Node 4 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 277 | Value 2 of Node 4 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 278 | Value 3 of Node 4 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 279 | Value 4 of Node 4 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 280 | Value 5 of Node 4 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 598 | Value 0 of Node 5 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 599 | Value 1 of Node 5 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 600 | Value 2 of Node 5 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 601 | Value 3 of Node 5 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 602 | Value 4 of Node 5 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 603 | Value 5 of Node 5 in Element12 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 63 | Value 0 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 64 | Value 1 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 65 | Value 2 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 66 | Value 3 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 67 | Value 4 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 68 | Value 5 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 69 | Value 6 of Node 0 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 98 | Value 0 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 99 | Value 1 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 100 | Value 2 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 101 | Value 3 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 102 | Value 4 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 103 | Value 5 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 104 | Value 6 of Node 1 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 91 | Value 0 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 92 | Value 1 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 93 | Value 2 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 94 | Value 3 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 95 | Value 4 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 96 | Value 5 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 97 | Value 6 of Node 2 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 460 | Value 0 of Node 3 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 461 | Value 1 of Node 3 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 462 | Value 2 of Node 3 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 463 | Value 3 of Node 3 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 464 | Value 4 of Node 3 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 465 | Value 5 of Node 3 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 305 | Value 0 of Node 4 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 306 | Value 1 of Node 4 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 307 | Value 2 of Node 4 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 308 | Value 3 of Node 4 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 309 | Value 4 of Node 4 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 310 | Value 5 of Node 4 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 598 | Value 0 of Node 5 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 599 | Value 1 of Node 5 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 600 | Value 2 of Node 5 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 601 | Value 3 of Node 5 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 602 | Value 4 of Node 5 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 603 | Value 5 of Node 5 in Element13 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 98 | Value 0 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 99 | Value 1 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 100 | Value 2 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 101 | Value 3 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 102 | Value 4 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 103 | Value 5 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 104 | Value 6 of Node 0 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 63 | Value 0 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 64 | Value 1 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 65 | Value 2 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 66 | Value 3 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 67 | Value 4 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 68 | Value 5 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 69 | Value 6 of Node 1 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 70 | Value 0 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 71 | Value 1 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 72 | Value 2 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 73 | Value 3 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 74 | Value 4 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 75 | Value 5 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 76 | Value 6 of Node 2 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 460 | Value 0 of Node 3 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 461 | Value 1 of Node 3 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 462 | Value 2 of Node 3 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 463 | Value 3 of Node 3 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 464 | Value 4 of Node 3 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 465 | Value 5 of Node 3 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 281 | Value 0 of Node 4 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 282 | Value 1 of Node 4 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 283 | Value 2 of Node 4 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 284 | Value 3 of Node 4 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 285 | Value 4 of Node 4 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 286 | Value 5 of Node 4 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 604 | Value 0 of Node 5 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 605 | Value 1 of Node 5 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 606 | Value 2 of Node 5 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 607 | Value 3 of Node 5 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 608 | Value 4 of Node 5 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 609 | Value 5 of Node 5 in Element14 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 70 | Value 0 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 71 | Value 1 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 72 | Value 2 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 73 | Value 3 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 74 | Value 4 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 75 | Value 5 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 76 | Value 6 of Node 0 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 105 | Value 0 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 106 | Value 1 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 107 | Value 2 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 108 | Value 3 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 109 | Value 4 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 110 | Value 5 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 111 | Value 6 of Node 1 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 98 | Value 0 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 99 | Value 1 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 100 | Value 2 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 101 | Value 3 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 102 | Value 4 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 103 | Value 5 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 104 | Value 6 of Node 2 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 466 | Value 0 of Node 3 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 467 | Value 1 of Node 3 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 468 | Value 2 of Node 3 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 469 | Value 3 of Node 3 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 470 | Value 4 of Node 3 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 471 | Value 5 of Node 3 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 311 | Value 0 of Node 4 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 312 | Value 1 of Node 4 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 313 | Value 2 of Node 4 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 314 | Value 3 of Node 4 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 315 | Value 4 of Node 4 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 316 | Value 5 of Node 4 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 604 | Value 0 of Node 5 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 605 | Value 1 of Node 5 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 606 | Value 2 of Node 5 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 607 | Value 3 of Node 5 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 608 | Value 4 of Node 5 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 609 | Value 5 of Node 5 in Element15 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 105 | Value 0 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 106 | Value 1 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 107 | Value 2 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 108 | Value 3 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 109 | Value 4 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 110 | Value 5 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 111 | Value 6 of Node 0 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 70 | Value 0 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 71 | Value 1 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 72 | Value 2 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 73 | Value 3 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 74 | Value 4 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 75 | Value 5 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 76 | Value 6 of Node 1 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 77 | Value 0 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 78 | Value 1 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 79 | Value 2 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 80 | Value 3 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 81 | Value 4 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 82 | Value 5 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 83 | Value 6 of Node 2 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 466 | Value 0 of Node 3 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 467 | Value 1 of Node 3 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 468 | Value 2 of Node 3 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 469 | Value 3 of Node 3 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 470 | Value 4 of Node 3 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 471 | Value 5 of Node 3 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 287 | Value 0 of Node 4 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 288 | Value 1 of Node 4 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 289 | Value 2 of Node 4 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 290 | Value 3 of Node 4 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 291 | Value 4 of Node 4 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 292 | Value 5 of Node 4 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 610 | Value 0 of Node 5 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 611 | Value 1 of Node 5 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 612 | Value 2 of Node 5 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 613 | Value 3 of Node 5 in Element16 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
