Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 42 | Value 0 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 43 | Value 1 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 44 | Value 2 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 45 | Value 3 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 46 | Value 4 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 47 | Value 5 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 48 | Value 6 of Node 2 in Element1 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 49 | Value 0 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 50 | Value 1 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 51 | Value 2 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 52 | Value 3 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 53 | Value 4 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 54 | Value 5 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 55 | Value 6 of Node 0 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 179 | Value 0 of Node 1 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 180 | Value 1 of Node 1 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 181 | Value 2 of Node 1 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 182 | Value 3 of Node 1 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 183 | Value 4 of Node 1 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 184 | Value 5 of Node 1 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 56 | Value 0 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 57 | Value 1 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 58 | Value 2 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 59 | Value 3 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 60 | Value 4 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 61 | Value 5 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 62 | Value 6 of Node 2 in Element2 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 56 | Value 0 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 57 | Value 1 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 58 | Value 2 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 59 | Value 3 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 60 | Value 4 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 61 | Value 5 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 62 | Value 6 of Node 0 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 193 | Value 0 of Node 1 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 194 | Value 1 of Node 1 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 195 | Value 2 of Node 1 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 196 | Value 3 of Node 1 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 197 | Value 4 of Node 1 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 198 | Value 5 of Node 1 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 42 | Value 0 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 43 | Value 1 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 44 | Value 2 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 45 | Value 3 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 46 | Value 4 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 47 | Value 5 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 48 | Value 6 of Node 2 in Element3 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 63 | Value 0 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 64 | Value 1 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 65 | Value 2 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 66 | Value 3 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 67 | Value 4 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 68 | Value 5 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 69 | Value 6 of Node 0 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 203 | Value 0 of Node 1 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 204 | Value 1 of Node 1 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 205 | Value 2 of Node 1 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 206 | Value 3 of Node 1 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 207 | Value 4 of Node 1 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 208 | Value 5 of Node 1 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 70 | Value 0 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 71 | Value 1 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 72 | Value 2 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 73 | Value 3 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 74 | Value 4 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 75 | Value 5 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 76 | Value 6 of Node 2 in Element4 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 70 | Value 0 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 71 | Value 1 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 72 | Value 2 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 73 | Value 3 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 74 | Value 4 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 75 | Value 5 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 76 | Value 6 of Node 0 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 255 | Value 0 of Node 1 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 256 | Value 1 of Node 1 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 257 | Value 2 of Node 1 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 258 | Value 3 of Node 1 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 259 | Value 4 of Node 1 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 260 | Value 5 of Node 1 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 49 | Value 0 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 50 | Value 1 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 51 | Value 2 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 52 | Value 3 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 53 | Value 4 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 54 | Value 5 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 55 | Value 6 of Node 2 in Element5 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 63 | Value 0 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 64 | Value 1 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 65 | Value 2 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 66 | Value 3 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 67 | Value 4 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 68 | Value 5 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 69 | Value 6 of Node 0 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 265 | Value 0 of Node 1 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 266 | Value 1 of Node 1 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 267 | Value 2 of Node 1 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 268 | Value 3 of Node 1 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 269 | Value 4 of Node 1 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 270 | Value 5 of Node 1 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 104 | Value 0 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 105 | Value 1 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 106 | Value 2 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 107 | Value 3 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 108 | Value 4 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 109 | Value 5 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 110 | Value 6 of Node 2 in Element6 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 104 | Value 0 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 105 | Value 1 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 106 | Value 2 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 107 | Value 3 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 108 | Value 4 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 109 | Value 5 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 110 | Value 6 of Node 0 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 275 | Value 0 of Node 1 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 276 | Value 1 of Node 1 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 277 | Value 2 of Node 1 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 278 | Value 3 of Node 1 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 279 | Value 4 of Node 1 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 280 | Value 5 of Node 1 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 111 | Value 0 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 112 | Value 1 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 113 | Value 2 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 114 | Value 3 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 115 | Value 4 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 116 | Value 5 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 117 | Value 6 of Node 2 in Element7 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 332 | Value 0 of External Data 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 118 | Value 0 of Node 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 119 | Value 1 of Node 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 120 | Value 2 of Node 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 121 | Value 3 of Node 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 122 | Value 4 of Node 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 123 | Value 5 of Node 0 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 310 | Value 0 of Node 1 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 311 | Value 1 of Node 1 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 312 | Value 2 of Node 1 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 313 | Value 3 of Node 1 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 314 | Value 4 of Node 1 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 315 | Value 5 of Node 1 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 111 | Value 0 of Node 2 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 112 | Value 1 of Node 2 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 113 | Value 2 of Node 2 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
Eqn: 114 | Value 3 of Node 2 in Element8 [N5oomph23SingularFarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 6.
